State,Date,Total,Category,lag_1,lag_7,lag_30,rolling_mean_4,rolling_std_4,month,quarter,week,year
New Mexico,2021-01-31,37947499,Beverages,38188273.0,41377705.0,35819239.0,38646767.0,955785.9167920416,1,1,4,2021
New Mexico,2021-02-14,40163112,Beverages,37947499.0,36433805.0,46004343.0,39088134.0,1183018.8405591873,2,1,6,2021
New Mexico,2021-02-21,38223578,Beverages,40163112.0,39015532.0,42466993.0,38630615.5,1029002.767861034,2,1,7,2021
New Mexico,2021-02-28,39600957,Beverages,38223578.0,41418275.0,38029662.0,38983786.5,1068256.6494291853,2,1,8,2021
New Mexico,2021-03-14,49556841,Beverages,39600957.0,38397644.0,41407813.0,41886122.0,5178317.006718883,3,1,10,2021
New Mexico,2021-03-21,46714557,Beverages,49556841.0,40053652.0,40566802.0,43523983.25,5479037.757926136,3,1,11,2021
New Mexico,2021-03-28,40996188,Beverages,46714557.0,38188273.0,43271032.0,44217135.75,4705782.815395358,3,1,12,2021
New Mexico,2021-04-18,44962387,Beverages,40996188.0,37947499.0,44427198.0,45557493.25,3582049.5054954593,4,2,15,2021
New Mexico,2021-04-25,44677646,Beverages,44962387.0,40163112.0,42166291.0,44337694.5,2402841.9822755065,4,2,16,2021
New Mexico,2021-05-16,48205001,Beverages,44677646.0,38223578.0,45999645.0,44710305.5,2948003.684253072,5,2,19,2021
New Mexico,2021-05-23,48657045,Beverages,48205001.0,39600957.0,45995632.0,46625519.75,2096193.2600590384,5,2,20,2021
New Mexico,2021-05-30,47681199,Beverages,48657045.0,49556841.0,45735527.0,47305222.75,1796528.3198874444,5,2,21,2021
New Mexico,2021-06-13,50541679,Beverages,47681199.0,46714557.0,47877363.0,48771231.0,1245834.4910439313,6,2,23,2021
New Mexico,2021-06-20,51622626,Beverages,50541679.0,40996188.0,44376192.0,49625637.25,1783826.188299822,6,2,24,2021
New Mexico,2021-06-27,49736722,Beverages,51622626.0,44962387.0,47534421.0,49895556.5,1666218.3609432334,6,2,25,2021
New Mexico,2021-07-18,51469305,Beverages,49736722.0,44677646.0,46196595.0,50842583.0,878392.3412822753,7,3,28,2021
New Mexico,2021-07-25,48189475,Beverages,51469305.0,48205001.0,45094274.0,50254532.0,1620693.498034517,7,3,29,2021
New Mexico,2021-08-15,52731698,Beverages,48189475.0,48657045.0,42603289.0,50531800.0,1986378.8046877396,8,3,32,2021
New Mexico,2021-08-22,50253945,Beverages,52731698.0,47681199.0,43001755.0,50661105.75,1933500.8606279292,8,3,33,2021
New Mexico,2021-08-29,48371189,Beverages,50253945.0,50541679.0,41678895.0,49886576.75,2113940.1395666203,8,3,34,2021
New Mexico,2021-09-19,48316330,Beverages,48371189.0,51622626.0,42993936.0,49918290.5,2080683.076883573,9,3,37,2021
New Mexico,2021-09-26,47411061,Beverages,48316330.0,49736722.0,40888289.0,48588131.25,1194622.6297400123,9,3,38,2021
New Mexico,2021-10-17,65600559,Beverages,47411061.0,51469305.0,41802323.0,52424784.75,8794875.247655928,10,4,41,2021
New Mexico,2021-10-24,63451798,Beverages,65600559.0,48189475.0,41377705.0,56194937.0,9667069.232261831,10,4,42,2021
New Mexico,2021-10-31,61159836,Beverages,63451798.0,52731698.0,36433805.0,59405813.5,8199502.929055578,10,4,43,2021
New Mexico,2021-11-14,65506575,Beverages,61159836.0,50253945.0,39015532.0,63929692.0,2095935.8660154645,11,4,45,2021
New Mexico,2021-11-21,64818507,Beverages,65506575.0,48371189.0,41418275.0,63734179.0,1916953.8077559394,11,4,46,2021
New Mexico,2021-11-28,57153027,Beverages,64818507.0,48316330.0,38397644.0,62159486.25,3844360.7745000008,11,4,47,2021
New Mexico,2021-12-19,64698894,Beverages,57153027.0,47411061.0,40053652.0,63044250.75,3943576.528573047,12,4,50,2021
New Mexico,2021-12-26,61161254,Beverages,64698894.0,65600559.0,38188273.0,61957920.5,3624802.059434831,12,4,51,2021
New Mexico,2022-01-16,61749483,Beverages,61161254.0,63451798.0,37947499.0,61190664.5,3105013.896884037,1,1,2,2022
New Mexico,2022-01-23,60744230,Beverages,61749483.0,61159836.0,40163112.0,62088465.25,1788475.7322098555,1,1,3,2022
New Mexico,2022-01-30,60361173,Beverages,60744230.0,65506575.0,38223578.0,61004035.0,594749.4496940133,1,1,4,2022
New Mexico,2022-02-13,62378977,Beverages,60361173.0,64818507.0,39600957.0,61308465.75,923077.4772384579,2,1,6,2022
New Mexico,2022-02-20,60394925,Beverages,62378977.0,57153027.0,49556841.0,60969826.25,955260.8248059353,2,1,7,2022
New Mexico,2022-02-27,62810971,Beverages,60394925.0,64698894.0,46714557.0,61486511.5,1292108.801197355,2,1,8,2022
New Mexico,2022-03-13,64699095,Beverages,62810971.0,61161254.0,40996188.0,62570992.0,1766215.3179198347,3,1,10,2022
New Mexico,2022-03-20,66565669,Beverages,64699095.0,61749483.0,44962387.0,63617665.0,2639256.634367083,3,1,11,2022
New Mexico,2022-03-27,65262782,Beverages,66565669.0,60744230.0,44677646.0,64834629.25,1559206.5972932887,3,1,12,2022
New Mexico,2022-04-17,70598094,Beverages,65262782.0,60361173.0,48205001.0,66781410.0,2661821.9134361083,4,2,15,2022
New Mexico,2022-04-24,67452372,Beverages,70598094.0,62378977.0,48657045.0,67469729.25,2271189.731035458,4,2,16,2022
New Mexico,2022-05-15,73606498,Beverages,67452372.0,60394925.0,47681199.0,69229936.5,3648022.1073260587,5,2,19,2022
New Mexico,2022-05-22,72435035,Beverages,73606498.0,62810971.0,50541679.0,71022999.75,2683171.8904093555,5,2,20,2022
New Mexico,2022-05-29,70972870,Beverages,72435035.0,64699095.0,51622626.0,71116693.75,2669899.3747178777,5,2,21,2022
New Mexico,2022-06-19,77783194,Beverages,70972870.0,66565669.0,49736722.0,73699399.25,2927945.1787993335,6,2,24,2022
New Mexico,2022-06-26,73187434,Beverages,77783194.0,65262782.0,51469305.0,73594633.25,2939850.5078827157,6,2,25,2022
New Mexico,2022-07-17,77655782,Beverages,73187434.0,70598094.0,48189475.0,74899820.0,3379466.1454543397,7,3,28,2022
New Mexico,2022-07-24,74746797,Beverages,77655782.0,67452372.0,52731698.0,75843301.75,2258629.5823288364,7,3,29,2022
New Mexico,2022-07-31,72120689,Beverages,74746797.0,73606498.0,50253945.0,74427675.5,2407134.9357420085,7,3,30,2022
New Mexico,2022-08-14,77964361,Beverages,72120689.0,72435035.0,48371189.0,75621907.25,2747610.0677597863,8,3,32,2022
New Mexico,2022-08-21,74119632,Beverages,77964361.0,70972870.0,48316330.0,74737869.75,2425020.8573546205,8,3,33,2022
New Mexico,2022-08-28,72488257,Beverages,74119632.0,77783194.0,47411061.0,74173234.75,2672552.186711223,8,3,34,2022
New Mexico,2022-09-18,72357988,Beverages,72488257.0,73187434.0,65600559.0,74232559.5,2613790.6429664604,9,3,37,2022
New Mexico,2022-09-25,71436619,Beverages,72357988.0,77655782.0,63451798.0,72600624.0,1115615.1539657523,9,3,38,2022
New Mexico,2022-10-16,69638194,Beverages,71436619.0,74746797.0,61159836.0,71480264.5,1314226.7789019633,10,4,41,2022
New Mexico,2022-10-23,67549880,Beverages,69638194.0,72120689.0,65506575.0,70245670.25,2122620.838209283,10,4,42,2022
New Mexico,2022-10-30,66018212,Beverages,67549880.0,77964361.0,64818507.0,68660726.25,2371910.953527051,10,4,43,2022
New Mexico,2022-11-13,67992393,Beverages,66018212.0,74119632.0,57153027.0,67799669.75,1489216.8303249003,11,4,45,2022
New Mexico,2022-11-20,70157412,Beverages,67992393.0,72488257.0,64698894.0,67929474.25,1709257.2041567091,11,4,46,2022
New Mexico,2022-11-27,65043938,Beverages,70157412.0,72357988.0,61161254.0,67302988.75,2263991.4530518027,11,4,47,2022
New Mexico,2022-12-18,70135624,Beverages,65043938.0,71436619.0,61749483.0,68332341.75,2416048.610592705,12,4,50,2022
New Mexico,2022-12-25,69624449,Beverages,70135624.0,69638194.0,60744230.0,68740355.75,2476553.1801499724,12,4,51,2022
New Mexico,2023-01-15,65975308,Beverages,69624449.0,67549880.0,60361173.0,67694829.75,2560266.206194507,1,1,2,2023
New Mexico,2023-01-22,65131373,Beverages,65975308.0,66018212.0,62378977.0,67716688.5,2530287.2932298346,1,1,3,2023
New Mexico,2023-01-29,64550348,Beverages,65131373.0,67992393.0,60394925.0,66320369.5,2279085.89633191,1,1,4,2023
New Mexico,2023-02-19,68032027,Beverages,64550348.0,70157412.0,62810971.0,65922264.0,1523327.0240980294,2,1,7,2023
New Mexico,2023-02-26,66997849,Beverages,68032027.0,65043938.0,64699095.0,66177899.25,1618048.9866050438,2,1,8,2023
New Mexico,2023-03-19,74754103,Beverages,66997849.0,70135624.0,66565669.0,68583581.75,4365053.186980689,3,1,11,2023
New Mexico,2023-03-26,66997769,Beverages,74754103.0,69624449.0,65262782.0,69195437.0,3737710.00228857,3,1,12,2023
New Mexico,2023-04-16,75076161,Beverages,66997769.0,65975308.0,70598094.0,70956470.5,4572959.077271925,4,2,15,2023
New Mexico,2023-04-23,73888833,Beverages,75076161.0,65131373.0,67452372.0,72679216.5,3820668.122038827,4,2,16,2023
New Mexico,2023-04-30,73958962,Beverages,73888833.0,64550348.0,73606498.0,72480431.25,3695359.5653065955,4,2,17,2023
New York,2020-09-27,262863201,Beverages,259300455.0,301434293.0,252546939.0,266865669.75,7539270.211597427,9,3,39,2020
New York,2020-10-18,246736838,Beverages,262863201.0,293590908.0,235475053.0,259413400.75,9306615.422324536,10,4,42,2020
New York,2020-10-25,247228483,Beverages,246736838.0,291656929.0,235756720.0,254032244.25,8271516.610761789,10,4,43,2020
New York,2020-11-15,252229856,Beverages,247228483.0,278739405.0,239914025.0,252264594.5,7488884.595829271,11,4,46,2020
New York,2020-11-22,257463053,Beverages,252229856.0,276545914.0,249630625.0,250914557.5,5021729.081297622,11,4,47,2020
New York,2020-11-29,260037359,Beverages,257463053.0,268753109.0,247147491.0,254239687.75,5692084.889496777,11,4,48,2020
New York,2020-12-13,254187772,Beverages,260037359.0,259300455.0,255211106.0,255979510.0,3461082.129431385,12,4,50,2020
New York,2020-12-20,254085289,Beverages,254187772.0,262863201.0,248394540.0,256443368.25,2863842.331132578,12,4,51,2020
New York,2020-12-27,258533687,Beverages,254085289.0,246736838.0,247951897.0,256711026.75,3035780.508616668,12,4,52,2020
New York,2021-01-17,250502308,Beverages,258533687.0,247228483.0,224104617.0,254327264.0,3286451.6212044437,1,1,2,2021
New York,2021-01-24,241055112,Beverages,250502308.0,252229856.0,232977877.0,251044099.0,7425545.1831204975,1,1,3,2021
New York,2021-01-31,245213129,Beverages,241055112.0,257463053.0,235085112.0,248826059.0,7538539.481846866,1,1,4,2021
New York,2021-02-14,245769666,Beverages,245213129.0,260037359.0,290204864.0,245635053.75,3867047.5956060165,2,1,6,2021
New York,2021-02-21,240380607,Beverages,245769666.0,254187772.0,288087083.0,243104628.5,2779029.2220569267,2,1,7,2021
New York,2021-02-28,248778098,Beverages,240380607.0,254085289.0,240171905.0,245035375.0,3475898.9410773558,2,1,8,2021
New York,2021-03-14,302978825,Beverages,248778098.0,258533687.0,248987203.0,259476799.0,29208666.02666994,3,1,10,2021
New York,2021-03-21,298280258,Beverages,302978825.0,250502308.0,244370860.0,272604447.0,32598163.9585729,3,1,11,2021
New York,2021-03-28,252738722,Beverages,298280258.0,241055112.0,258711536.0,275693975.75,28902198.845138196,3,1,12,2021
New York,2021-04-18,251939169,Beverages,252738722.0,245213129.0,290287214.0,276484243.5,27948402.282670014,4,2,15,2021
New York,2021-04-25,259017716,Beverages,251939169.0,245769666.0,275277517.0,265493966.25,22085527.14926306,4,2,16,2021
New York,2021-05-16,272939159,Beverages,259017716.0,240380607.0,288739608.0,259158691.5,9716972.644452106,5,2,19,2021
New York,2021-05-23,305640440,Beverages,272939159.0,248778098.0,283288685.0,272384121.0,23825390.276744206,5,2,20,2021
New York,2021-05-30,295447775,Beverages,305640440.0,302978825.0,305546964.0,283261272.5,21163128.628593136,5,2,21,2021
New York,2021-06-13,310781452,Beverages,295447775.0,298280258.0,301434293.0,296202206.5,16766764.713019218,6,2,23,2021
New York,2021-06-20,299271437,Beverages,310781452.0,252738722.0,293590908.0,302785276.0,6789128.013051257,6,2,24,2021
New York,2021-06-27,303611432,Beverages,299271437.0,251939169.0,291656929.0,302278024.0,6577186.111507361,6,2,25,2021
New York,2021-07-18,300180175,Beverages,303611432.0,259017716.0,278739405.0,303461124.0,5225830.014489433,7,3,28,2021
New York,2021-07-25,304886897,Beverages,300180175.0,272939159.0,276545914.0,301987485.25,2688684.931272456,7,3,29,2021
New York,2021-08-15,313023910,Beverages,304886897.0,305640440.0,268753109.0,305425603.5,5441513.415129617,8,3,32,2021
New York,2021-08-22,294983606,Beverages,313023910.0,295447775.0,259300455.0,303268647.0,7658643.329122367,8,3,33,2021
New York,2021-08-29,295457102,Beverages,294983606.0,310781452.0,262863201.0,302087878.75,8599790.196656747,8,3,34,2021
New York,2021-09-19,279297072,Beverages,295457102.0,299271437.0,246736838.0,295690422.5,13780974.29488565,9,3,37,2021
New York,2021-09-26,277853468,Beverages,279297072.0,303611432.0,247228483.0,286897812.0,9630038.367048347,9,3,38,2021
New York,2021-10-17,383288006,Beverages,277853468.0,300180175.0,252229856.0,308973912.0,50181289.96202891,10,4,41,2021
New York,2021-10-24,380250399,Beverages,383288006.0,304886897.0,257463053.0,330172236.25,59594863.39501694,10,4,42,2021
New York,2021-10-31,373302523,Beverages,380250399.0,313023910.0,260037359.0,353673599.0,50719247.8994467,10,4,43,2021
New York,2021-11-14,391749072,Beverages,373302523.0,294983606.0,254187772.0,382147500.0,7644683.3189686155,11,4,45,2021
New York,2021-11-21,397448170,Beverages,391749072.0,295457102.0,254085289.0,385687541.0,10924067.260382634,11,4,46,2021
New York,2021-11-28,379356773,Beverages,397448170.0,279297072.0,258533687.0,385464134.5,11080346.0387117,11,4,47,2021
New York,2021-12-19,399508748,Beverages,379356773.0,277853468.0,250502308.0,392015690.75,9054962.210717686,12,4,50,2021
New York,2021-12-26,394759409,Beverages,399508748.0,383288006.0,241055112.0,392768275.0,9150016.283714384,12,4,51,2021
New York,2022-01-16,391697963,Beverages,394759409.0,380250399.0,245213129.0,391330723.25,8605159.777856575,1,1,2,2022
New York,2022-01-23,363372584,Beverages,391697963.0,373302523.0,245769666.0,387334676.0,16294731.414819404,1,1,3,2022
New York,2022-01-30,373188824,Beverages,363372584.0,391749072.0,240380607.0,380754695.0,15002969.878733823,1,1,4,2022
New York,2022-02-13,381278051,Beverages,373188824.0,397448170.0,248778098.0,377384355.5,12027363.931835912,2,1,6,2022
New York,2022-02-20,368925238,Beverages,381278051.0,379356773.0,302978825.0,371691174.25,7549845.642568374,2,1,7,2022
New York,2022-02-27,377390305,Beverages,368925238.0,399508748.0,298280258.0,375195604.5,5327836.6381852105,2,1,8,2022
New York,2022-03-13,394353051,Beverages,377390305.0,394759409.0,252738722.0,380486661.25,10585477.347571785,3,1,10,2022
New York,2022-03-20,393035586,Beverages,394353051.0,391697963.0,251939169.0,383426045.0,12361853.951485422,3,1,11,2022
New York,2022-03-27,394467219,Beverages,393035586.0,363372584.0,259017716.0,389811540.25,8306267.124878346,3,1,12,2022
New York,2022-04-17,415468707,Beverages,394467219.0,373188824.0,272939159.0,399331140.75,10777973.935030127,4,2,15,2022
New York,2022-04-24,390688799,Beverages,415468707.0,381278051.0,305640440.0,398415077.75,11475280.303292936,4,2,16,2022
New York,2022-05-15,432556480,Beverages,390688799.0,368925238.0,295447775.0,408295301.25,19504421.076477386,5,2,19,2022
New York,2022-05-22,463629758,Beverages,432556480.0,377390305.0,310781452.0,425585936.0,30638153.607655227,5,2,20,2022
New York,2022-05-29,449893992,Beverages,463629758.0,394353051.0,299271437.0,434192257.25,31666688.972729262,5,2,21,2022
New York,2022-06-19,455675393,Beverages,449893992.0,393035586.0,303611432.0,450438905.75,13184554.897049611,6,2,24,2022
New York,2022-06-26,471218054,Beverages,455675393.0,394467219.0,300180175.0,460104299.25,9306090.993748687,6,2,25,2022
New York,2022-07-17,472504382,Beverages,471218054.0,415468707.0,304886897.0,462322955.25,11276131.780230066,7,3,28,2022
New York,2022-07-24,470465101,Beverages,472504382.0,390688799.0,313023910.0,467465732.5,7905192.857594002,7,3,29,2022
New York,2022-07-31,467768087,Beverages,470465101.0,432556480.0,294983606.0,470488906.0,1999768.5717157798,7,3,30,2022
New York,2022-08-14,471032964,Beverages,467768087.0,463629758.0,295457102.0,470442633.5,1979309.7067497645,8,3,32,2022
New York,2022-08-21,456045797,Beverages,471032964.0,449893992.0,279297072.0,466327987.25,7001186.56670961,8,3,33,2022
New York,2022-08-28,451314586,Beverages,456045797.0,455675393.0,277853468.0,461540358.5,9374625.161348784,8,3,34,2022
New York,2022-09-18,433258418,Beverages,451314586.0,471218054.0,383288006.0,452912941.25,15567113.126725616,9,3,37,2022
New York,2022-09-25,426238755,Beverages,433258418.0,472504382.0,380250399.0,441714389.0,14242562.163647275,9,3,38,2022
New York,2022-10-16,411644555,Beverages,426238755.0,470465101.0,373302523.0,430614078.5,16477154.079669643,10,4,41,2022
New York,2022-10-23,407301140,Beverages,411644555.0,467768087.0,391749072.0,419610717.0,12181626.235770252,10,4,42,2022
New York,2022-10-30,404190797,Beverages,407301140.0,471032964.0,397448170.0,412343811.75,9754633.015736789,10,4,43,2022
New York,2022-11-13,415690861,Beverages,404190797.0,456045797.0,379356773.0,409706838.25,5025845.521485334,11,4,45,2022
New York,2022-11-20,413445519,Beverages,415690861.0,451314586.0,399508748.0,410157079.25,5328836.3123784205,11,4,46,2022
New York,2022-11-27,426665132,Beverages,413445519.0,433258418.0,394759409.0,414998077.25,9234137.017708523,11,4,47,2022
New York,2022-12-18,421615746,Beverages,426665132.0,426238755.0,391697963.0,419354314.5,5969279.151203568,12,4,50,2022
New York,2022-12-25,442906401,Beverages,421615746.0,411644555.0,363372584.0,426158199.5,12423168.722711882,12,4,51,2022
New York,2023-01-15,403348511,Beverages,442906401.0,407301140.0,373188824.0,423633947.5,16290975.156742832,1,1,2,2023
New York,2023-01-22,393187483,Beverages,403348511.0,404190797.0,381278051.0,415264535.25,21861674.91378277,1,1,3,2023
New York,2023-01-29,394145633,Beverages,393187483.0,415690861.0,368925238.0,408397007.0,23457883.303939313,1,1,4,2023
New York,2023-02-19,397662728,Beverages,394145633.0,413445519.0,377390305.0,397086088.75,4596950.151044978,2,1,7,2023
New York,2023-02-26,399007849,Beverages,397662728.0,426665132.0,394353051.0,396000923.25,2778533.5127965966,2,1,8,2023
New York,2023-03-19,457965797,Beverages,399007849.0,421615746.0,393035586.0,412195501.75,30582311.810847297,3,1,11,2023
New York,2023-03-26,406905861,Beverages,457965797.0,442906401.0,394467219.0,415385558.75,28678157.01776358,3,1,12,2023
New York,2023-04-16,438996451,Beverages,406905861.0,403348511.0,415468707.0,425718989.5,27589650.285292912,4,2,15,2023
New York,2023-04-23,422336065,Beverages,438996451.0,393187483.0,390688799.0,431551043.5,21950506.026973393,4,2,16,2023
New York,2023-04-30,427489275,Beverages,422336065.0,394145633.0,432556480.0,423931913.0,13317010.514104325,4,2,17,2023
North Carolina,2020-09-27,213896722,Beverages,213160625.0,239036602.0,201468061.0,219852019.5,9696659.57044881,9,3,39,2020
North Carolina,2020-10-18,206647393,Beverages,213896722.0,230211946.0,192796952.0,213018537.5,4830966.62600884,10,4,42,2020
North Carolina,2020-10-25,207366035,Beverages,206647393.0,228995927.0,185626411.0,210267693.75,3788803.6052922886,10,4,43,2020
North Carolina,2020-11-15,202009933,Beverages,207366035.0,222834291.0,187088913.0,207480020.75,4892244.769214695,11,4,46,2020
North Carolina,2020-11-22,210278428,Beverages,202009933.0,233981321.0,188661091.0,206575447.25,3424723.443005661,11,4,47,2020
North Carolina,2020-11-29,195949554,Beverages,210278428.0,218369410.0,180282479.0,203900987.5,6310828.876758583,11,4,48,2020
North Carolina,2020-12-13,201006438,Beverages,195949554.0,213160625.0,202939686.0,202311088.25,5936902.319820824,12,4,50,2020
North Carolina,2020-12-20,211981451,Beverages,201006438.0,213896722.0,179605854.0,204803967.75,7622507.371619603,12,4,51,2020
North Carolina,2020-12-27,192971375,Beverages,211981451.0,206647393.0,182962942.0,200477204.5,8355933.444036553,12,4,52,2020
North Carolina,2021-01-17,198861442,Beverages,192971375.0,207366035.0,179715822.0,201205176.5,7946826.780516981,1,1,2,2021
North Carolina,2021-01-24,194192190,Beverages,198861442.0,202009933.0,180716590.0,199501614.5,8698470.293583225,1,1,3,2021
North Carolina,2021-01-31,194920348,Beverages,194192190.0,210278428.0,179535690.0,195236338.75,2546993.726480125,1,1,4,2021
